author,published_at,like_count,text,video_id,public
@ghostjason401,2023-07-07T20:41:29Z,1,Yeah do you really think you own that house read the paperwork again 😂 its a scam how's that saying go you will own nothing and be happy about it,LzK2rviPo4c,True
@michaellong2439,2023-07-07T19:02:39Z,0,"I get all of the stuff in the video, but doesnt he have renters insurance? shoudlnt that have covered everything they lost?",LzK2rviPo4c,True
@user-fx5sw4jy7hYz9Hzi,2023-07-07T02:38:14Z,1,"BUILDING EQUITY? My butt !! Did you calculate the property tax, insurance, maintenance to the equation VERSUS the opportunity cost of holding cash which gets you 5.5% right now ??? Do you expect the home price will cotinue to go up next 10 years when it already risen 100% last 5 years ???? CNBC IF YOU GONNA EDUCATE PEOPLE PROVIDE ALL ASPECTS.",LzK2rviPo4c,True
@capt.america2737,2023-07-06T12:13:55Z,1,Rent is 100% better!! We never own anything.,LzK2rviPo4c,True
@marcielynn4886,2023-07-05T23:44:54Z,0,Buy cheap then rent it.,LzK2rviPo4c,True
@NateClay,2023-07-05T03:22:19Z,1,They only saved $700 a month because they had to move in their mom lmfao.,LzK2rviPo4c,True
@NateClay,2023-07-05T03:16:23Z,2,"Your property taxes are your rent, your HOA can control things about your property, plus you're generally more responsible for the property. Owning is not worth it unless you're able to buy it. Cause... financing is literally renting your house from the bank LOL",LzK2rviPo4c,True
@jamstarent21,2023-07-04T12:08:11Z,1,Buy a house,LzK2rviPo4c,True
@sonic1k,2023-07-04T02:12:08Z,0,Follow up on this family in 4 years lets see,LzK2rviPo4c,True
@andrewe.7907,2023-07-03T15:28:27Z,0,"Memphis, Pittsburgh, Baltimore, st louis, Cleveland... um yeah....🤮



I'd be willing to bet that $340 storage unit is filled w/ junk not work the $4k per year to store.   That's the story of most storage units.",LzK2rviPo4c,True
@anamelissaestrada837,2023-07-02T17:12:35Z,0,My mortgage for the home i bought in 2015 is lower than the rent prices now. Maybe its expensive now but in the long run rent will keep up.,LzK2rviPo4c,True
@dlksdlks8197,2023-07-01T13:01:09Z,0,You have no choices: The system is completely rigged.  Private equity & headgefunds through software AI Have control of rentals and housi g.  There doing  this world wide.  Through software they have a complete lockdown on what forcing what everything cost.  There are 3 homes for sale in my area that have not been able to sell for the 350 thousand asking price.  They have refused to drop the prices.  They refuse to drop the prices.  They have been empty for years.  The asking price have not dropped .,LzK2rviPo4c,True
@movingtomaryland,2023-07-01T09:19:35Z,0,Time IN the market is better than TIMING the market,LzK2rviPo4c,True
@nunyabiz12345,2023-07-01T01:48:55Z,0,"Without Lelands mother though, they'll be paying more. God forbid something happens to her and she cant pay and then an appliance or something needs repairs.  They'll be screwed.  Plus factor in those who pay HOA Fees and also lack control of what they csn do to their homes without paying penalties. Where's the freedom in that. Plus, most people dont live long enough to benefit from the equity by the time the house is oaid off. Then by that time you're in old age living on a fixed income and the govt is banking on you to not be able to pay the taxes so they can just seize it and sell it back to the banks anyways. Better to buy overseas, and rent here to have flexibility to go/leave and do as you please then to get stuck in something that never really belongs to you.",LzK2rviPo4c,True
@paquitoignacio3449,2023-07-01T01:45:12Z,1,"Buying a home is better option than renting, as you throw away your money, compare to buying you will own it and the value will go up.",LzK2rviPo4c,True
@secularapple,2023-07-01T00:34:55Z,1,Way to blame renters.  Look to Vienna for an example of how not to load up tax breaks and mortgage subsidies on homeowners and instead building affordable housing for everyone.,LzK2rviPo4c,True
@GoodVibesNewlevel2023,2023-06-30T14:26:58Z,0,These investors are snakes.,LzK2rviPo4c,True
@jfigueredo515,2023-06-30T04:53:06Z,0,"Whatever CNBC says, do the opposite",LzK2rviPo4c,True
@jusTOOfresh,2023-06-29T12:40:15Z,0,The redhead lady was on point with everything she said 🎯,LzK2rviPo4c,True
@6MAJORXWEIGHT6,2023-06-29T00:09:17Z,0,Hella healthy adults in that house,LzK2rviPo4c,True
@juggernaut8647,2023-06-28T16:56:47Z,0,But then what happens when that mothers $1000 disappears,LzK2rviPo4c,True
@gloriousgearhead5367,2023-06-28T14:49:15Z,0,Those who bought homes in before pandemic are lucky. They made right decision at the right time for the right interest rates. Now the struggle is 10x more.,LzK2rviPo4c,True
@qbcomicaddict2590,2023-06-28T12:43:53Z,1,When is renting ever a better choice if you have the money ?,LzK2rviPo4c,True
@toram6210,2023-06-28T05:18:01Z,2,"Don’t move out 
Live with your family 
This is the trend",LzK2rviPo4c,True
@Riggsnic_co,2023-06-28T03:58:15Z,733,"I suggest you offset your real estate and get into stocks, A recession as bad it can be, provides good buying opportunities in the markets if you’re careful and it can also create volatility giving great short time buy and sell opportunities too. This is not financial advise but get buying, cash isn’t king at all in this time!",LzK2rviPo4c,True
@branstark3557,2023-06-27T22:19:40Z,0,"What a joke, we should do neither we shouldn’t have to pay native Americans lived for free this is their land why can’t we ?",LzK2rviPo4c,True
@enorde1,2023-06-27T12:55:47Z,1,"I bought my first home in Atlanta in 2020. It was a completely remodeled home from Zillow. I had 2 inspections done. Within 6 months i was in debt almost 40k for major home repairs that were unexpected. Property taxes went up dramatically that next year because of all the renovated and sold homes. Within a year and a half I had to sell because i could no longer afford the home and pay the debt I incurred. I went from no debt, great credit to 40k+ in debt and shot credit. I was able to sell it for 100k more that what i purchased it for but after paying off my debts, i left eith about half of that. 50k, but no house and back to renting. Smh. Tried to sue zillow but their salaried lawyers milked the process and i couldn't afford the legal fees. They lied on their dosclosures. The housing market right now is nothing but a scam. America do better.",LzK2rviPo4c,True
@davidm5417,2023-06-27T09:33:37Z,0,"Obviously if Dan Issa doesn't do this someone else will. But I am failing to find a good reason why they give visa to a foreigner with such business plan....really, what is the benefit?",LzK2rviPo4c,True
@davidm5417,2023-06-27T09:28:58Z,0,"I think Americans should thank the successful immigrant Dan Issa. Without him America would be a worse place, he is a real benefit for the society and economy",LzK2rviPo4c,True
@n.d.7931,2023-06-27T03:39:48Z,0,Is buying a condo much different than buying a house?,LzK2rviPo4c,True
@Phillipontheznuts,2023-06-27T03:24:23Z,1,Dating black is a downgrade,LzK2rviPo4c,True
@iDigress77times,2023-06-27T02:41:35Z,0,Yup Mexicans are definitely coming to take your jobs and money America………,LzK2rviPo4c,True
@stephaniely1187,2023-06-26T20:43:10Z,1,"If u know how to budget, cook at home, cut back cable, shopping, u can nail it....budget people, budget.............no expensive tea, no fancy coffee. Make your own coffee and make your own lunch people......SAVE 20$ a day........",LzK2rviPo4c,True
@zachseiger,2023-06-26T20:11:33Z,0,"1:30, thats not Pittsburgh its Philadelphia",LzK2rviPo4c,True
@garyt-of6yb,2023-06-26T16:57:14Z,3,I SAY BUY! INVEST IN YOUR FUTURE PAY THESE THINGS OFF AND YOU OWNLY HAVE BILLS NOT PAYMENTS! RENT YOUR PAYING OFF SOMEONE ELSES PAYMENTS! THIS IS THE HARDEST THING TO DO BUT LIFE WILL BE BETTER WHEN YOU TRY TO RETIRE!,LzK2rviPo4c,True
@avajones859,2023-06-26T16:05:30Z,0,"To the person who needed to brag about owning your own home, while people are really struggling in the current markets. The market is brutal in the “new” world. Good for you for buying a house for $17,000 maybe upto 50 grand or so not a million back in the day when the markets were Fair. Good luck to you as well as you pay others in the “new” world to take care of you in your aging days because it is worse than buying real estate and kind of sad. The world is hard for many individuals to secure a “home” for their families. I’m certain you won’t feel the need to brag about the cost of mowing your grass, keeping up your paid for house or the cost of your being “cared” for while your family (if you have one ) is out in todays markets paying for a mortgage, child care groceries vehicles etc. the good old days are gone when “you” were so fortunate to have a more reasonable world. Don’t post things that are that of a braggart, it’s so telling of who you are as a person. Don’t think I’d like being your neighbour.",LzK2rviPo4c,True
@amyschneidhorst1384,2023-06-26T10:43:43Z,0,"Real estate has doubled in value in my neighborhood, so I'm renting for now.",LzK2rviPo4c,True
@larryholland9380,2023-06-25T17:31:54Z,0,I actually never knew space chip plays Minecraft,LzK2rviPo4c,True
@MEDI0DARK,2023-06-25T15:32:23Z,0,"even most of essential workers are impossible to buy a house but able to rent, interest rate is just too insane and tax also useless HoA fee , plus expansive insurance
your single income bi weekly or monthly fed&state&local tax average around 500~2000$
food cost more than 10~15$ a meal
you won't able to save up much for emergency use and in savings.
such a garbage economy will lead to disaster(e.g. thx to brandon), this is why you see more crime happening as well.
don't forget illegals crossed over for free and your tax $ goes to their shelter and housing.
only lower and mid class citizens/legal immigrants are suffering more",LzK2rviPo4c,True
@shelbychamel,2023-06-25T12:34:59Z,0,I’m mad he had to move his mom in to even afford the home smh now what happens if she dies and they lose that income,LzK2rviPo4c,True
@leondonald,2023-06-25T11:25:18Z,707,"For 2023, it’s hard to nail down specific predictions for the housing market is because it’s not yet clear how quickly or how much the Federal Reserve can bring down inflation and borrowing costs without tanking buyer demand for everything from homes to cars.",LzK2rviPo4c,True
@dinerobrycee7962,2023-06-25T05:08:36Z,0,Neither.,LzK2rviPo4c,True
@PJVist,2023-06-25T01:58:22Z,0,This video showcases PURE GREED!,LzK2rviPo4c,True
@PJVist,2023-06-25T01:55:22Z,0,Same house from 60k to 160k! And they are proud of that. What a shame,LzK2rviPo4c,True
@blazingdarkness16,2023-06-24T22:36:03Z,1,Stop spilling the secret about Cleveland! Home down use to be dirty cheap for a house under $100K.,LzK2rviPo4c,True
@carolineok2880,2023-06-24T16:00:34Z,0,The world has emerged so does the investment opportunities.  There are lots of investment options apart from investing in your own home.  Life could be short. Why would I make a 30 years mortgage.,LzK2rviPo4c,True
@vegetable832,2023-06-24T14:20:16Z,0,"Home price is running high,  owners with more than one properties is pushing tenants out in order to sell their home to gain big profit.  Tenants is finally forced to buy old houses, or condo.",LzK2rviPo4c,True
